Date,Category,Likes,Shares,Reposts,Comments
2016-04-08,Fashion,7711,389,128,2321
2016-04-08,Fashion,7127,154,70,8
2016-04-08,Food,4502,352,73,7637
2016-04-08,Travel,9623,834,0,6912
2016-04-08,Fitness,4114,329,55,317
2016-04-08,Fitness,158,949,96,4204
2016-04-08,Fashion,4596,615,42,9357
2016-04-08,Health,1710,782,158,9127
2016-04-08,Family,3085,59,50,622
2016-04-08,Fitness,9618,143,143,162
2016-04-08,Food,2735,869,166,2819
2016-04-08,Food,2631,931,160,8256
2016-04-08,Fashion,7963,604,52,9562
2016-04-08,Food,8987,965,112,4874
2016-04-08,Family,1294,406,61,3478
2016-04-08,Culture,7617,905,78,5422
2016-04-08,Health,4002,845,118,7380
2016-04-08,Health,3511,255,111,4025
2016-04-08,Food,6380,149,137,2518
2016-04-08,Food,7795,787,89,8551
2016-04-08,Health,4673,94,187,2019
2016-04-09,Culture,1601,281,142,9388
2016-04-09,Culture,9546,403,2,8409
2016-04-09,Music,4103,716,106,6628
2016-04-09,Culture,9428,226,43,994
2016-04-09,Health,6481,217,54,9609
2016-04-09,Fashion,9051,667,116,6565
2016-04-09,Family,1011,361,128,6279
2016-04-09,Fashion,6735,935,104,5991
2016-04-09,Fitness,9330,542,161,2253
2016-04-09,Food,8244,925,121,5605
2016-04-09,Food,2751,184,142,4673
2016-04-09,Food,7788,930,87,8822
2016-04-09,Fashion,4281,347,120,9674
2016-04-09,Health,8575,485,95,6024
2016-04-09,Fitness,8750,974,182,6408
2016-04-09,Music,9010,241,17,6573
2016-04-09,Health,5960,751,148,7465
2016-04-09,Family,3863,291,186,726
2016-04-09,Travel,584,89,6,133
2016-04-09,Food,2141,449,82,3664
2016-04-09,Travel,3995,514,29,9457
2016-04-09,Fashion,8285,303,38,1390
2016-04-09,Food,269,78,190,3543
2016-04-09,Fitness,3720,99,151,2250
2016-04-09,Family,1733,307,147,8416
2016-04-09,Fashion,8781,160,43,8992
2016-04-09,Food,7025,589,159,6287
2016-04-10,Music,5064,517,184,475
2016-04-10,Family,8411,275,126,1824
2016-04-10,Health,5223,330,183,5223
2016-04-10,Food,9076,940,92,1626
2016-04-10,Culture,3323,960,146,8874
2016-04-10,Culture,327,647,84,9689
2016-04-10,Culture,8241,95,93,5308
2016-04-10,Health,6624,905,141,8547
2016-04-10,Culture,4748,694,131,6117
2016-04-10,Travel,5174,132,156,9903
2016-04-10,Food,1875,323,103,7686
2016-04-10,Fashion,9492,497,88,140
2016-04-10,Family,6360,892,178,3330
2016-04-10,Fashion,9771,679,188,671
2016-04-10,Food,6218,763,145,9379
2016-04-10,Fashion,6618,940,108,514
2016-04-10,Family,4240,174,170,9590
2016-04-10,Music,8155,278,63,6095
2016-04-10,Culture,6219,53,117,1219
2016-04-10,Fashion,347,519,198,5950
2016-04-10,Food,7228,360,155,7843
2016-04-10,Music,5726,577,174,9971
2016-04-10,Health,3134,670,161,6632
2016-04-10,Music,3692,235,65,9244
2016-04-10,Fitness,5614,821,156,9981
2016-04-10,Family,2373,779,84,194
2016-04-10,Fitness,5550,787,162,1470
2016-04-10,Travel,2366,820,87,872
2016-04-11,Family,3929,94,151,3778
2016-04-11,Fashion,7408,841,165,5777
2016-04-11,Culture,3228,382,154,4566
2016-04-11,Health,3467,400,86,3070
2016-04-11,Travel,6418,296,33,9999
2016-04-11,Health,6417,24,61,8742
2016-04-11,Fitness,3101,917,77,3611
2016-04-11,Family,281,298,58,3466
2016-04-11,Fashion,6345,915,77,3655
2016-04-11,Family,9186,127,108,4414
2016-04-11,Food,997,728,3,6418
2016-04-11,Travel,3422,524,30,1315
2016-04-11,Health,9802,116,164,4067
2016-04-11,Culture,9262,513,196,5526
2016-04-11,Travel,2050,427,45,4444
2016-04-11,Family,8918,949,34,4743
2016-04-11,Health,8202,471,5,4985
2016-04-11,Travel,1176,595,105,592
2016-04-11,Music,8982,701,100,3828
2016-04-11,Travel,2473,985,163,8388
2016-04-11,Food,5132,732,8,6212
2016-04-11,Food,4022,961,73,9688
2016-04-11,Fitness,9655,697,89,357
2016-04-11,Family,401,338,147,4238
2016-04-11,Fitness,7711,896,34,4292
2016-04-11,Culture,3550,41,62,439
2016-04-11,Family,1632,98,154,9791
2016-04-12,Fashion,184,689,139,2556
2016-04-12,Health,5125,117,188,4045
2016-04-12,Health,9238,361,186,2423
2016-04-12,Fitness,8875,89,196,57
2016-04-12,Health,1152,360,75,5243
2016-04-12,Fashion,1058,177,192,8415
2016-04-12,Health,8351,714,116,3231
2016-04-12,Culture,5169,201,194,4492
2016-04-12,Health,5983,89,176,3808
2016-04-12,Fashion,572,438,180,9551
2016-04-12,Food,6919,452,183,1877
2016-04-12,Health,7700,959,126,9490
2016-04-12,Health,8693,525,155,5919
2016-04-12,Family,2887,951,117,2925
2016-04-12,Music,7582,188,148,4943
2016-04-12,Fashion,4525,159,179,4962
2016-04-12,Health,7131,55,18,5564
2016-04-12,Food,1199,39,152,8760
2016-04-12,Fitness,5898,482,167,5817
2016-04-12,Fashion,1922,970,58,3425
2016-04-12,Health,2829,789,60,9926
2016-04-12,Food,256,635,178,8955
2016-04-12,Culture,5852,182,191,4665
2016-04-12,Fashion,1869,526,153,4762
2016-04-12,Music,2049,584,151,6894
2016-04-12,Fashion,3567,118,155,3418
2016-04-12,Food,403,469,71,3177
2016-04-13,Health,4263,592,89,1326
2016-04-13,Health,7205,354,127,5312
2016-04-13,Culture,4301,252,171,7421
2016-04-13,Music,6673,398,117,7890
2016-04-13,Fitness,1952,328,197,5359
2016-04-13,Travel,6909,354,71,8971
2016-04-13,Travel,3858,713,102,1360
2016-04-13,Fitness,1362,457,181,4524
2016-04-13,Culture,8765,725,16,4583
2016-04-13,Health,418,453,80,8075
2016-04-13,Family,3932,156,136,8717
2016-04-13,Travel,1949,40,50,1129
2016-04-13,Fashion,8029,46,169,3444
2016-04-13,Culture,3456,802,160,5136
2016-04-13,Food,2096,911,171,915
2016-04-13,Fitness,1192,75,179,9460
2016-04-13,Food,5347,193,1,6019
2016-04-13,Fitness,3327,563,42,2921
2016-04-13,Food,9976,695,173,8605
2016-04-13,Family,2233,605,21,1350
2016-04-13,Fitness,3003,861,161,1279
2016-04-13,Travel,7208,57,32,486
2016-04-13,Family,5642,947,165,4487
2016-04-13,Culture,5939,340,9,9826
2016-04-13,Food,4354,978,127,929
2016-04-13,Food,2131,887,24,8264
2016-04-13,Food,5976,739,104,918
2016-04-13,Health,1779,324,187,8987
2016-04-14,Music,1265,40,166,7449
2016-04-14,Family,6611,572,67,6366
2016-04-14,Fitness,114,423,142,1398
2016-04-14,Fitness,3593,724,42,8661
2016-04-14,Travel,8074,551,74,9850
2016-04-14,Fashion,2123,508,25,9216
2016-04-14,Fashion,5318,59,101,665
2016-04-14,Health,1508,419,130,5423
2016-04-14,Fitness,5917,446,56,9878
2016-04-14,Health,7317,527,21,9746
2016-04-14,Food,9885,999,52,4030
2016-04-14,Culture,2549,999,185,1338
2016-04-14,Fitness,3197,280,86,9777
2016-04-14,Health,4113,148,157,6114
2016-04-14,Fitness,2712,664,97,6388
2016-04-14,Fashion,3066,58,84,4284
2016-04-14,Food,296,674,124,4011
2016-04-14,Culture,7448,390,117,2813
2016-04-14,Fitness,4820,223,173,6091
2016-04-14,Music,6088,355,101,1931
2016-04-14,Family,2481,59,177,9733
2016-04-14,Family,7282,505,46,1385
2016-04-14,Music,2039,738,54,5240
2016-04-14,Health,8568,32,90,4904
2016-04-14,Fitness,8009,146,118,7250
2016-04-14,Travel,5336,31,106,2120
2016-04-14,Fashion,996,301,182,8452
2016-04-15,Culture,1219,371,35,806
2016-04-15,Family,2994,616,64,8918
2016-04-15,Health,1602,946,17,3760
2016-04-15,Culture,1501,338,80,1203
2016-04-15,Travel,8812,341,106,380
2016-04-15,Food,199,977,18,114
2016-04-15,Family,2377,946,80,1454
2016-04-15,Health,3449,210,161,3173
2016-04-15,Travel,497,575,27,6392
2016-04-15,Culture,4667,518,59,8857
2016-04-15,Music,8542,142,189,9395
2016-04-15,Travel,4653,851,154,7512
2016-04-15,Fashion,9288,492,56,8737
2016-04-15,Fashion,1219,189,199,6927
2016-04-15,Fitness,99,194,164,7441
2016-04-15,Music,2718,477,149,9332
2016-04-15,Health,6674,768,89,5227
2016-04-15,Travel,21,257,174,3170
2016-04-15,Travel,201,556,98,387
2016-04-15,Fitness,8661,883,141,8019
2016-04-15,Fashion,8576,787,104,3664
2016-04-15,Health,9924,105,26,4784
2016-04-15,Health,3793,717,67,9308
2016-04-15,Culture,1108,540,1,6644
2016-04-15,Culture,7793,810,30,5890
2016-04-15,Family,1902,699,170,5247
2016-04-15,Food,6473,424,13,4657
2016-04-15,Culture,8371,797,181,9827
2016-04-16,Culture,4794,27,156,8194
2016-04-16,Fashion,7549,790,107,2765
2016-04-16,Culture,1443,642,47,7148
2016-04-16,Health,3015,768,31,9751
2016-04-16,Family,1535,113,22,8667
2016-04-16,Culture,9282,861,166,3371
2016-04-16,Fashion,3445,291,88,2038
2016-04-16,Family,9379,961,22,9384
2016-04-16,Travel,3306,336,138,1229
2016-04-16,Family,9847,653,17,6761
2016-04-16,Fashion,7043,577,184,4559
2016-04-16,Health,580,51,174,6021
2016-04-16,Fitness,9604,174,170,8370
2016-04-16,Fashion,6918,830,88,9530
2016-04-16,Travel,4071,985,138,9712
2016-04-16,Food,2461,957,80,1923
2016-04-16,Music,8646,517,78,1860
2016-04-16,Fashion,1525,45,58,7749
2016-04-16,Music,1769,860,127,1302
2016-04-16,Food,32,3,15,6505
2016-04-16,Health,4213,181,97,9229
2016-04-16,Fitness,4577,667,91,2339
2016-04-16,Travel,4929,826,157,9989
2016-04-16,Family,8313,215,15,2460
2016-04-16,Music,8684,485,14,152
2016-04-16,Music,6323,37,122,4180
2016-04-16,Travel,6286,134,137,1700
2016-04-17,Travel,5752,346,134,1375
2016-04-17,Fashion,1425,499,156,2373
2016-04-17,Travel,782,583,151,8886
2016-04-17,Fashion,1680,624,193,3400
2016-04-17,Travel,3511,885,180,1537
2016-04-17,Food,8333,153,178,160
2016-04-17,Health,1246,937,71,9070
2016-04-17,Travel,4865,27,44,8886
2016-04-17,Fitness,4036,16,111,2010
2016-04-17,Family,1700,624,87,7058
2016-04-17,Food,3398,851,2,4014
2016-04-17,Fashion,6120,987,87,6688
2016-04-17,Culture,1098,582,45,6342
2016-04-17,Music,2015,818,132,8035
2016-04-17,Fashion,1938,166,193,8106
2016-04-17,Family,9424,454,33,2938
2016-04-17,Fashion,2258,490,74,2368
2016-04-17,Culture,5058,75,158,4607
2016-04-17,Food,3294,625,150,3308
2016-04-17,Fashion,9839,745,15,189
2016-04-17,Fashion,9572,243,145,8506
2016-04-17,Health,2597,107,66,4466
2016-04-17,Fashion,5558,1,67,9264
2016-04-17,Fitness,4132,699,32,5566
2016-04-17,Fitness,5879,629,132,2917
2016-04-17,Music,8511,442,161,3394
2016-04-17,Travel,4084,630,73,9471
2016-04-18,Food,6533,615,35,1579
2016-04-18,Travel,8674,638,156,1612
2016-04-18,Family,4026,493,178,5712
2016-04-18,Travel,9537,212,80,944
2016-04-18,Food,4086,960,170,6554
2016-04-18,Fashion,3685,0,29,948
2016-04-18,Family,5714,82,162,6891
2016-04-18,Health,5216,47,2,3951
2016-04-18,Food,5253,234,185,6003
2016-04-18,Fitness,6516,538,108,4165
2016-04-18,Fashion,1805,88,27,3302
2016-04-18,Fashion,997,114,59,4330
2016-04-18,Fitness,7069,78,107,4001
2016-04-18,Fitness,6247,525,103,5478
2016-04-18,Travel,442,34,0,3822
2016-04-18,Food,4409,830,159,3326
2016-04-18,Fashion,7440,420,181,5718
2016-04-18,Fitness,3029,520,84,7614
2016-04-18,Fashion,5508,873,24,2610
2016-04-18,Fitness,8002,293,170,5306
2016-04-18,Culture,5631,770,109,1712
2016-04-18,Music,2216,958,137,3936
2016-04-18,Music,5749,946,181,2519
2016-04-18,Culture,7383,281,103,5417
2016-04-18,Culture,9294,110,98,6533
2016-04-18,Family,1425,94,49,5308
2016-04-18,Family,6966,535,172,3071
2016-04-18,Family,4279,460,190,515
2016-04-19,Health,5289,93,67,3570
2016-04-19,Culture,4414,713,182,8475
2016-04-19,Health,1680,410,43,7124
2016-04-19,Family,43,987,73,1828
2016-04-19,Health,3599,157,151,2929
2016-04-19,Travel,1292,897,94,8126
2016-04-19,Music,9823,388,43,8909
2016-04-19,Fitness,8185,672,135,1043
2016-04-19,Fitness,2908,460,7,5581
2016-04-19,Music,8213,687,58,9224
2016-04-19,Music,157,715,182,4088
2016-04-19,Travel,2287,650,23,2462
2016-04-19,Health,3265,526,102,6766
2016-04-19,Fitness,381,650,42,2222
2016-04-19,Culture,2571,542,194,9029
2016-04-19,Fitness,8471,89,153,3174
2016-04-19,Food,2286,44,128,1160
2016-04-19,Travel,2926,958,162,3353
2016-04-19,Fashion,4637,948,45,7770
2016-04-19,Fitness,507,175,108,623
2016-04-19,Family,7288,267,57,2715
2016-04-19,Music,8716,275,25,7748
2016-04-19,Food,9505,337,115,8019
2016-04-19,Health,4906,365,92,7038
2016-04-19,Family,8855,516,51,9701
2016-04-19,Health,3120,257,128,5440
2016-04-19,Health,3448,151,49,1020
2016-04-20,Culture,4783,513,153,6957
2016-04-20,Music,8217,432,138,406
2016-04-20,Travel,9925,582,126,7794
2016-04-20,Travel,6405,758,176,9906
2016-04-20,Health,7307,290,115,6282
2016-04-20,Travel,7492,442,47,1413
2016-04-20,Family,4117,587,152,8951
2016-04-20,Culture,5052,672,160,7274
2016-04-20,Travel,6186,495,145,8638
2016-04-20,Fashion,2662,221,24,184
2016-04-20,Fashion,7089,323,35,7383
2016-04-20,Travel,3663,862,124,5866
2016-04-20,Travel,8303,403,85,6914
2016-04-20,Fashion,5314,562,109,1309
2016-04-20,Fashion,3091,411,91,1103
2016-04-20,Family,1148,313,51,1548
2016-04-20,Music,3956,210,165,1466
2016-04-20,Fashion,6482,418,133,702
2016-04-20,Culture,221,17,195,2473
2016-04-20,Food,7845,812,4,4787
2016-04-20,Music,6354,164,72,1712
2016-04-20,Fitness,7877,948,109,4928
2016-04-20,Family,1144,691,144,2280
2016-04-20,Music,3434,387,157,7950
2016-04-20,Health,6172,721,125,8439
2016-04-20,Travel,3086,702,142,5904
2016-04-20,Food,1484,956,57,6287
2016-04-21,Fitness,5582,881,35,1751
2016-04-21,Family,1286,430,8,208
2016-04-21,Family,7457,466,162,1423
2016-04-21,Food,8033,626,144,7553
2016-04-21,Fitness,5283,284,89,7972
2016-04-21,Health,536,933,51,2940
2016-04-21,Fitness,5726,528,141,2986
2016-04-21,Music,9027,856,15,8237
2016-04-21,Health,7701,918,64,5845
2016-04-21,Music,450,321,139,7505
2016-04-21,Music,6440,129,137,5471
2016-04-21,Health,5496,777,108,4971
2016-04-21,Family,7295,734,179,9476
2016-04-21,Food,2213,57,116,7694
2016-04-21,Family,614,177,170,725
2016-04-21,Travel,3775,966,118,8797
2016-04-21,Family,1375,81,128,7288
2016-04-21,Fitness,398,554,91,6860
2016-04-21,Culture,5979,612,29,4234
2016-04-21,Travel,5004,376,159,3048
2016-04-21,Travel,9053,755,131,3723
2016-04-21,Family,4649,945,73,9276
2016-04-21,Health,3735,41,44,2182
2016-04-21,Family,1491,282,164,2890
2016-04-21,Fashion,2402,408,159,2817
2016-04-21,Fitness,9024,788,119,7155
2016-04-21,Health,9389,471,150,77
2016-04-21,Travel,5608,620,162,9524
2016-04-22,Culture,9894,51,9,8195
2016-04-22,Music,2465,137,134,9682
2016-04-22,Health,7366,810,113,964
2016-04-22,Fitness,9782,917,85,5981
2016-04-22,Fashion,2239,380,144,3700
2016-04-22,Food,3452,23,74,7843
2016-04-22,Fashion,1002,523,97,3373
2016-04-22,Music,843,19,73,1936
2016-04-22,Music,8576,760,47,8264
2016-04-22,Fashion,1777,648,102,8600
2016-04-22,Food,4380,51,33,7643
2016-04-22,Fitness,5425,121,124,7051
2016-04-22,Music,1439,82,148,963
2016-04-22,Fitness,7002,582,81,8200
2016-04-22,Fitness,5517,48,165,7865
2016-04-22,Food,8466,827,101,9945
2016-04-22,Fashion,8049,876,179,4966
2016-04-22,Family,3877,507,40,8942
2016-04-22,Health,3479,279,199,5856
2016-04-22,Family,9364,512,127,2417
2016-04-22,Fitness,316,191,105,5935
2016-04-22,Food,8806,176,62,2766
2016-04-22,Fitness,4915,806,123,9462
2016-04-22,Culture,6697,364,147,2468
2016-04-22,Music,7013,196,169,9613
2016-04-22,Travel,3572,305,92,9119
2016-04-22,Fitness,3996,392,57,6404
2016-04-23,Culture,5836,166,151,1987
2016-04-23,Music,721,938,172,7753
2016-04-23,Family,5204,501,180,3118
2016-04-23,Music,832,410,176,7340
2016-04-23,Travel,4884,350,130,4280
2016-04-23,Health,2447,50,25,7839
2016-04-23,Family,1076,463,81,965
2016-04-23,Fitness,8059,54,124,3477
2016-04-23,Fashion,492,612,156,3716
2016-04-23,Food,3717,378,93,6118
2016-04-23,Music,1821,562,45,5719
2016-04-23,Fitness,8656,476,38,7590
2016-04-23,Health,4948,430,30,7319
2016-04-23,Food,1044,824,126,7712
2016-04-23,Family,5282,607,84,9470
2016-04-23,Food,5058,621,55,3310
2016-04-23,Culture,4319,700,109,9140
2016-04-23,Family,4990,310,43,8826
2016-04-23,Music,6162,57,185,6284
2016-04-23,Music,384,402,66,3730
2016-04-23,Fitness,3829,735,18,640
2016-04-23,Health,8404,516,194,3289
2016-04-23,Health,4269,460,35,2880
2016-04-23,Travel,7448,582,10,4850
2016-04-23,Health,9416,697,55,4516
2016-04-23,Fashion,6562,21,75,4721
2016-04-23,Fashion,6649,86,150,4848
2016-04-23,Fashion,1373,820,134,2011
2016-04-24,Fitness,9852,324,85,2261
2016-04-24,Food,5106,658,35,6732
2016-04-24,Food,4328,262,2,8707
2016-04-24,Travel,8354,161,37,130
2016-04-24,Health,211,182,138,99
2016-04-24,Fashion,4899,394,188,6934
2016-04-24,Fitness,7788,339,130,3647
2016-04-24,Family,8500,811,66,5126
2016-04-24,Fitness,4319,288,43,6406
2016-04-24,Fashion,7150,353,150,8560
2016-04-24,Music,5234,49,182,3489
2016-04-24,Food,9073,230,32,6631
2016-04-24,Fitness,222,92,56,6155
2016-04-24,Family,5232,358,174,8382
2016-04-24,Health,9474,623,35,9241
2016-04-24,Fashion,1370,925,185,4204
2016-04-24,Food,3021,933,39,7848
2016-04-24,Family,2972,232,25,673
2016-04-24,Family,7309,198,136,7340
2016-04-24,Health,3211,672,196,9390
2016-04-24,Fashion,4685,220,2,4323
2016-04-24,Health,339,399,12,1671
2016-04-24,Food,758,642,118,7055
2016-04-24,Fashion,6342,208,49,1481
2016-04-24,Health,7948,144,186,1169
2016-04-24,Family,3576,665,34,963
2016-04-24,Music,392,164,18,3030
2016-04-25,Travel,5300,276,161,3362
2016-04-25,Fashion,1962,468,162,9836
2016-04-25,Food,8447,203,108,882
2016-04-25,Health,3560,793,113,8472
2016-04-25,Music,8112,986,157,3156
2016-04-25,Fitness,6000,359,38,8190
2016-04-25,Music,3424,458,157,4397
2016-04-25,Music,4050,112,4,229
2016-04-25,Culture,5003,587,66,1989
2016-04-25,Health,6215,587,150,9783
2016-04-25,Culture,4218,320,130,2329
2016-04-25,Fitness,5501,121,32,9761
2016-04-25,Fashion,1009,815,90,8171
2016-04-25,Culture,2802,771,133,7193
2016-04-25,Culture,4328,202,79,6042
2016-04-25,Culture,7906,116,137,5152
2016-04-25,Health,951,900,47,7566
2016-04-25,Food,5809,71,90,391
2016-04-25,Fitness,480,583,129,438
2016-04-25,Family,2709,209,113,77
2016-04-25,Fashion,9890,828,187,5164
2016-04-25,Fitness,7219,140,55,1161
2016-04-25,Fitness,8131,600,197,5430
2016-04-25,Music,9691,854,46,675
2016-04-25,Fashion,6779,461,109,445
2016-04-25,Culture,7299,616,120,5287
2016-04-25,Fashion,2549,366,193,7579
2016-04-26,Music,6543,620,58,6301
2016-04-26,Fitness,5842,795,43,3097
2016-04-26,Food,3077,193,193,5955
2016-04-26,Fitness,9017,565,138,2339
2016-04-26,Food,7557,623,106,623
2016-04-26,Health,5991,554,187,762
2016-04-26,Fashion,3402,782,118,5042
2016-04-26,Family,6255,959,58,9090
2016-04-26,Culture,9592,59,97,8501
2016-04-26,Family,1127,666,114,5845
2016-04-26,Family,6322,513,34,3101
2016-04-26,Fitness,176,340,12,956
2016-04-26,Fitness,4603,283,198,4125
2016-04-26,Fashion,7008,584,66,6955
2016-04-26,Music,7181,398,30,8900
2016-04-26,Fashion,2286,885,149,878
2016-04-26,Culture,4720,327,113,5886
2016-04-26,Travel,4788,994,183,6445
2016-04-26,Fashion,5680,267,75,7944
2016-04-26,Travel,2040,744,104,5433
2016-04-26,Culture,2663,925,159,8387
2016-04-26,Food,348,985,97,3140
2016-04-26,Family,2515,575,10,6345
2016-04-26,Culture,5619,819,56,3014
2016-04-26,Food,6633,179,183,6975
2016-04-26,Health,1465,841,1,1675
2016-04-26,Culture,6735,127,41,2925
2016-04-26,Family,5838,90,173,6022
2016-04-27,Fitness,7013,538,183,4940
2016-04-27,Food,3896,11,150,1671
2016-04-27,Health,7206,394,146,9669
2016-04-27,Culture,204,858,196,8227
2016-04-27,Health,7731,753,84,4038
2016-04-27,Music,5546,707,71,3767
2016-04-27,Travel,6593,131,179,7979
2016-04-27,Travel,6680,562,49,4707
2016-04-27,Fashion,7074,844,149,6889
2016-04-27,Fitness,6520,283,50,9960
2016-04-27,Travel,3854,307,147,5484
2016-04-27,Health,5444,297,43,9719
2016-04-27,Travel,8668,829,137,6259
2016-04-27,Fitness,3528,886,182,6030
2016-04-27,Travel,415,69,48,1064
2016-04-27,Fashion,6933,596,12,9227
2016-04-27,Food,2168,706,76,8586
2016-04-27,Music,3196,810,58,8937
2016-04-27,Culture,3322,685,70,5425
2016-04-27,Health,3799,99,35,7515
2016-04-27,Fitness,6646,494,89,6230
2016-04-27,Culture,2436,133,192,3522
2016-04-27,Health,837,755,9,8266
2016-04-27,Fitness,9774,852,35,1546
2016-04-27,Travel,27,775,103,2984
2016-04-27,Fitness,9684,758,87,5966
2016-04-27,Culture,1711,160,34,4557
2016-04-28,Family,4712,479,93,3107
2016-04-28,Travel,7109,677,96,2389
2016-04-28,Culture,3351,206,191,7800
2016-04-28,Fitness,5881,150,44,1565
2016-04-28,Fitness,1599,975,184,1546
2016-04-28,Family,1673,651,181,1218
2016-04-28,Food,3820,96,26,5212
2016-04-28,Family,1495,168,24,3179
2016-04-28,Travel,5564,821,187,7811
2016-04-28,Family,8608,332,144,2539
2016-04-28,Family,9461,710,163,2003
2016-04-28,Music,4220,309,171,6639
2016-04-28,Culture,3709,662,164,1165
2016-04-28,Music,5504,182,155,7665
2016-04-28,Culture,1124,296,188,4554
2016-04-28,Culture,5842,172,194,6069
2016-04-28,Travel,1734,159,48,5764
2016-04-28,Health,5817,434,108,8156
2016-04-28,Music,7209,525,10,4178
2016-04-28,Fashion,9329,518,192,3536
2016-04-28,Culture,9308,784,5,1932
2016-04-28,Travel,3395,109,106,197
2016-04-28,Fashion,1225,87,42,9850
2016-04-28,Fashion,494,104,41,6115
2016-04-28,Fitness,1076,224,19,5215
2016-04-28,Travel,1566,746,173,3447
2016-04-28,Family,6463,934,152,8938
2016-04-28,Travel,9694,229,155,5888
2016-04-29,Fashion,5625,688,71,4930
2016-04-29,Travel,3875,982,122,7336
2016-04-29,Fitness,670,124,165,4874
2016-04-29,Fashion,2610,704,161,6987
2016-04-29,Food,1142,168,177,6083
2016-04-29,Travel,7480,939,37,6111
2016-04-29,Travel,9397,104,125,3069
2016-04-29,Health,9260,658,76,416
2016-04-29,Fitness,557,516,171,5927
2016-04-29,Food,9461,413,49,9007
2016-04-29,Health,8701,306,160,3905
2016-04-29,Music,2618,266,94,5368
2016-04-29,Travel,2791,924,187,2642
2016-04-29,Family,4079,177,34,238
2016-04-29,Fitness,5626,144,152,3354
2016-04-29,Travel,526,317,174,3701
2016-04-29,Fitness,8944,740,80,8335
2016-04-29,Health,9892,423,42,2951
2016-04-29,Fashion,5805,605,148,5224
2016-04-29,Food,9336,559,118,360
2016-04-29,Health,1873,403,58,4982
2016-04-29,Fitness,2547,913,125,6355
2016-04-29,Family,8050,947,189,400
2016-04-29,Travel,6950,764,74,2449
2016-04-29,Travel,7346,877,55,2155
2016-04-29,Culture,5088,723,173,3264
2016-04-29,Culture,7859,200,163,7380
2016-04-30,Food,3022,564,101,1146
2016-04-30,Travel,5495,509,103,8693
2016-04-30,Food,7677,716,158,2256
2016-04-30,Culture,8166,404,198,2864
2016-04-30,Family,1176,0,181,6524
2016-04-30,Culture,9330,485,194,8789
